customer_id,customer_segment,year_to_year,product-segment-1_previous,product-segment-1_following,product-segment-1_diff,product-segment-3_previous,product-segment-3_following,product-segment-3_diff,product-segment-2_previous,product-segment-2_following,product-segment-2_diff,total_value_previous,total_value_following,total_diff
CUST-0849,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,353.93,313.72,-40.20999999999998,353.93,313.72,-40.20999999999998
CUST-0852,medium,2023_2024,232.41,0.0,-232.41,0.0,555.98,555.98,0.0,0.0,0.0,232.41,555.98,323.57000000000005
CUST-0881,medium,2023_2024,0.0,0.0,0.0,206.64,0.0,-206.64,0.0,456.57,456.57,206.64,456.57,249.93
CUST-0883,medium,2023_2024,0.0,0.0,0.0,0.0,284.3,284.3,296.27,0.0,-296.27,296.27,284.3,-11.96999999999997
CUST-0889,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,227.92,337.73,109.81000000000003,227.92,337.73,109.81000000000003
CUST-0896,medium,2023_2024,494.57,0.0,-494.57,0.0,266.35,266.35,0.0,0.0,0.0,494.57,266.35,-228.21999999999997
CUST-0900,medium,2023_2024,480.15,0.0,-480.15,0.0,0.0,0.0,0.0,408.6,408.6,480.15,408.6,-71.54999999999995
CUST-0902,medium,2023_2024,323.0,0.0,-323.0,0.0,489.67,489.67,0.0,283.24,283.24,323.0,772.9100000000001,449.9100000000001
CUST-0908,medium,2023_2024,0.0,481.75,481.75,0.0,0.0,0.0,306.29,0.0,-306.29,306.29,481.75,175.45999999999998
CUST-0913,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,481.42,305.94,-175.48000000000002,481.42,305.94,-175.48000000000002
CUST-0927,medium,2023_2024,0.0,0.0,0.0,837.3399999999999,0.0,-837.3399999999999,0.0,260.41,260.41,837.3399999999999,260.41,-576.9299999999998
CUST-0934,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,231.27,228.98,-2.2900000000000205,231.27,228.98,-2.2900000000000205
CUST-0946,medium,2023_2024,418.65,210.84,-207.80999999999997,0.0,0.0,0.0,0.0,0.0,0.0,418.65,210.84,-207.80999999999997
CUST-0960,medium,2023_2024,0.0,0.0,0.0,0.0,308.61,308.61,401.3,0.0,-401.3,401.3,308.61,-92.69
CUST-0964,medium,2023_2024,0.0,434.11,434.11,0.0,0.0,0.0,491.21,0.0,-491.21,491.21,434.11,-57.099999999999966
CUST-0965,medium,2023_2024,0.0,0.0,0.0,337.6,203.53,-134.07000000000002,0.0,0.0,0.0,337.6,203.53,-134.07000000000002
CUST-0968,medium,2023_2024,0.0,0.0,0.0,0.0,304.98,304.98,409.74,0.0,-409.74,409.74,304.98,-104.75999999999999
CUST-0971,medium,2023_2024,0.0,207.55,207.55,0.0,0.0,0.0,210.46,0.0,-210.46,210.46,207.55,-2.9099999999999966
CUST-0974,medium,2023_2024,0.0,0.0,0.0,0.0,425.87,425.87,249.18,0.0,-249.18,249.18,425.87,176.69
CUST-0979,medium,2023_2024,0.0,0.0,0.0,330.27,0.0,-330.27,0.0,369.21,369.21,330.27,369.21,38.94
CUST-0980,medium,2023_2024,269.9,409.71,139.81,0.0,0.0,0.0,0.0,0.0,0.0,269.9,409.71,139.81
CUST-0999,medium,2023_2024,311.56,378.17,66.61000000000001,0.0,0.0,0.0,0.0,0.0,0.0,311.56,378.17,66.61000000000001
CUST-1000,medium,2023_2024,226.62,0.0,-226.62,0.0,486.6,486.6,0.0,0.0,0.0,226.62,486.6,259.98
CUST-1005,medium,2023_2024,335.18,0.0,-335.18,366.51,300.51,-66.0,0.0,0.0,0.0,701.69,300.51,-401.18000000000006
CUST-1007,medium,2023_2024,0.0,0.0,0.0,293.63,238.45,-55.18000000000001,0.0,0.0,0.0,293.63,238.45,-55.18000000000001
CUST-1008,medium,2023_2024,0.0,0.0,0.0,302.88,218.89,-83.99000000000001,0.0,0.0,0.0,302.88,218.89,-83.99000000000001
CUST-1021,medium,2023_2024,405.22,0.0,-405.22,0.0,369.38,369.38,0.0,0.0,0.0,405.22,369.38,-35.84000000000003
CUST-1030,medium,2023_2024,344.03,415.69,71.66000000000003,0.0,0.0,0.0,0.0,0.0,0.0,344.03,415.69,71.66000000000003
CUST-1031,medium,2023_2024,0.0,0.0,0.0,0.0,369.48,369.48,329.89,0.0,-329.89,329.89,369.48,39.59000000000003
CUST-1032,medium,2023_2024,0.0,345.45,345.45,220.57,0.0,-220.57,0.0,0.0,0.0,220.57,345.45,124.88
CUST-1057,medium,2023_2024,290.9,0.0,-290.9,0.0,225.67,225.67,0.0,0.0,0.0,290.9,225.67,-65.22999999999999
CUST-1096,medium,2023_2024,201.59,0.0,-201.59,0.0,0.0,0.0,0.0,271.86,271.86,201.59,271.86,70.27000000000001
CUST-1097,medium,2023_2024,0.0,0.0,0.0,0.0,204.45,204.45,497.34,0.0,-497.34,497.34,204.45,-292.89
CUST-1106,medium,2023_2024,0.0,463.65,463.65,0.0,0.0,0.0,211.43,0.0,-211.43,211.43,463.65,252.21999999999997
CUST-1109,medium,2023_2024,304.71,0.0,-304.71,0.0,410.94,410.94,0.0,0.0,0.0,304.71,410.94,106.23000000000002
CUST-1130,medium,2023_2024,0.0,275.28,275.28,0.0,0.0,0.0,479.58,0.0,-479.58,479.58,275.28,-204.3
CUST-1133,medium,2023_2024,0.0,0.0,0.0,0.0,478.65,478.65,463.5,0.0,-463.5,463.5,478.65,15.149999999999977
CUST-1138,medium,2023_2024,0.0,406.22,406.22,498.58,0.0,-498.58,0.0,0.0,0.0,498.58,406.22,-92.35999999999996
CUST-1159,medium,2023_2024,258.72,0.0,-258.72,0.0,0.0,0.0,291.36,462.57,171.20999999999998,550.08,462.57,-87.51000000000005
CUST-1181,medium,2023_2024,0.0,0.0,0.0,387.98,0.0,-387.98,0.0,370.99,370.99,387.98,370.99,-16.99000000000001
CUST-1187,medium,2023_2024,356.33,0.0,-356.33,0.0,293.77,293.77,0.0,0.0,0.0,356.33,293.77,-62.56
CUST-1189,medium,2023_2024,0.0,0.0,0.0,365.08,321.42,-43.65999999999997,200.12,0.0,-200.12,565.2,321.42,-243.78000000000003
CUST-1193,medium,2023_2024,0.0,0.0,0.0,436.52,0.0,-436.52,0.0,429.61,429.61,436.52,429.61,-6.909999999999968
CUST-1194,medium,2023_2024,217.96,0.0,-217.96,0.0,487.01,487.01,0.0,475.17,475.17,217.96,962.1800000000001,744.22
CUST-1210,medium,2023_2024,231.55,480.75,249.2,0.0,0.0,0.0,0.0,0.0,0.0,231.55,480.75,249.2
CUST-1214,medium,2023_2024,0.0,0.0,0.0,383.16,224.75,-158.41000000000003,0.0,0.0,0.0,383.16,224.75,-158.41000000000003
CUST-1257,medium,2023_2024,0.0,0.0,0.0,461.88,334.9,-126.98000000000002,0.0,0.0,0.0,461.88,334.9,-126.98000000000002
CUST-1260,medium,2023_2024,416.6,0.0,-416.6,0.0,0.0,0.0,0.0,221.37,221.37,416.6,221.37,-195.23000000000002
CUST-1274,medium,2023_2024,0.0,0.0,0.0,374.44,386.39,11.949999999999989,0.0,0.0,0.0,374.44,386.39,11.949999999999989
CUST-1285,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,407.72,319.61,-88.11000000000001,407.72,319.61,-88.11000000000001
CUST-1308,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,260.91,298.78,37.86999999999995,260.91,298.78,37.86999999999995
CUST-1313,medium,2023_2024,0.0,309.93,309.93,273.94,0.0,-273.94,0.0,0.0,0.0,273.94,309.93,35.99000000000001
CUST-1323,medium,2023_2024,0.0,390.03,390.03,0.0,0.0,0.0,497.81,0.0,-497.81,497.81,390.03,-107.78000000000003
CUST-1330,medium,2023_2024,0.0,212.11,212.11,0.0,0.0,0.0,439.63,697.3,257.66999999999996,439.63,909.41,469.78
CUST-1341,medium,2023_2024,0.0,415.12,415.12,0.0,0.0,0.0,235.62,0.0,-235.62,235.62,415.12,179.5
CUST-1379,medium,2023_2024,0.0,816.94,816.94,490.86,0.0,-490.86,0.0,0.0,0.0,490.86,816.94,326.08000000000004
CUST-1380,medium,2023_2024,0.0,454.13,454.13,384.09,0.0,-384.09,0.0,0.0,0.0,384.09,454.13,70.04000000000002
CUST-1392,medium,2023_2024,412.17,798.44,386.27000000000004,0.0,0.0,0.0,0.0,0.0,0.0,412.17,798.44,386.27000000000004
CUST-1432,medium,2023_2024,0.0,482.37,482.37,0.0,0.0,0.0,201.34,0.0,-201.34,201.34,482.37,281.03
CUST-1438,medium,2023_2024,0.0,417.05,417.05,416.31,466.28,49.96999999999997,0.0,0.0,0.0,416.31,883.3299999999999,467.0199999999999
CUST-1459,medium,2023_2024,384.32,210.91,-173.41,0.0,0.0,0.0,0.0,0.0,0.0,384.32,210.91,-173.41
CUST-1462,medium,2023_2024,435.38,0.0,-435.38,0.0,0.0,0.0,0.0,242.78,242.78,435.38,242.78,-192.6
CUST-1465,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,390.53,489.45,98.92000000000002,390.53,489.45,98.92000000000002
CUST-1468,medium,2023_2024,427.04,0.0,-427.04,0.0,0.0,0.0,446.98,386.26,-60.72000000000003,874.02,386.26,-487.76
CUST-1472,medium,2023_2024,0.0,0.0,0.0,0.0,400.2,400.2,471.07,0.0,-471.07,471.07,400.2,-70.87
CUST-1496,medium,2023_2024,323.71,373.51,49.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,323.71,373.51,49.80000000000001
CUST-1523,medium,2023_2024,0.0,295.84,295.84,0.0,0.0,0.0,369.5,0.0,-369.5,369.5,295.84,-73.66000000000003
CUST-1524,medium,2023_2024,0.0,0.0,0.0,242.24,297.22,54.98000000000002,0.0,0.0,0.0,242.24,297.22,54.98000000000002
CUST-1528,medium,2023_2024,0.0,0.0,0.0,406.39,307.68,-98.70999999999998,0.0,0.0,0.0,406.39,307.68,-98.70999999999998
CUST-1557,medium,2023_2024,0.0,462.18,462.18,426.51,0.0,-426.51,0.0,226.49,226.49,426.51,688.6700000000001,262.1600000000001
CUST-1558,medium,2023_2024,0.0,405.28,405.28,0.0,0.0,0.0,233.93,0.0,-233.93,233.93,405.28,171.34999999999997
CUST-1578,medium,2023_2024,241.71,370.9,129.18999999999997,0.0,0.0,0.0,423.9,0.0,-423.9,665.61,370.9,-294.71000000000004
CUST-1600,medium,2023_2024,303.92,490.57,186.64999999999998,0.0,442.83,442.83,0.0,0.0,0.0,303.92,933.4,629.48
CUST-1604,medium,2023_2024,289.97,206.47,-83.50000000000003,0.0,0.0,0.0,0.0,0.0,0.0,289.97,206.47,-83.50000000000003
CUST-1614,medium,2023_2024,0.0,0.0,0.0,423.68,424.5,0.8199999999999932,0.0,0.0,0.0,423.68,424.5,0.8199999999999932
CUST-1623,medium,2023_2024,0.0,0.0,0.0,0.0,443.57,443.57,273.6,0.0,-273.6,273.6,443.57,169.96999999999997
CUST-1633,medium,2023_2024,0.0,0.0,0.0,589.85,0.0,-589.85,0.0,301.01,301.01,589.85,301.01,-288.84000000000003
CUST-1658,medium,2023_2024,0.0,489.65,489.65,461.79,0.0,-461.79,0.0,0.0,0.0,461.79,489.65,27.859999999999957
CUST-1677,medium,2023_2024,0.0,418.46,418.46,0.0,269.64,269.64,435.51,0.0,-435.51,435.51,688.0999999999999,252.58999999999992
CUST-1678,medium,2023_2024,349.78,0.0,-349.78,0.0,461.19,461.19,0.0,0.0,0.0,349.78,461.19,111.41000000000003
CUST-1689,medium,2023_2024,0.0,0.0,0.0,201.45,0.0,-201.45,0.0,420.37,420.37,201.45,420.37,218.92000000000002
CUST-1696,medium,2023_2024,481.5,402.26,-79.24000000000001,0.0,0.0,0.0,0.0,0.0,0.0,481.5,402.26,-79.24000000000001
CUST-1722,medium,2023_2024,257.12,375.35,118.23000000000002,0.0,0.0,0.0,0.0,0.0,0.0,257.12,375.35,118.23000000000002
CUST-1724,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,386.88,229.19,-157.69,386.88,229.19,-157.69
CUST-1734,medium,2023_2024,0.0,0.0,0.0,217.75,415.27,197.51999999999998,0.0,0.0,0.0,217.75,415.27,197.51999999999998
CUST-1737,medium,2023_2024,0.0,0.0,0.0,396.09,0.0,-396.09,0.0,383.99,383.99,396.09,383.99,-12.099999999999966
CUST-1742,medium,2023_2024,0.0,349.49,349.49,272.84,0.0,-272.84,0.0,0.0,0.0,272.84,349.49,76.65000000000003
CUST-1805,medium,2023_2024,321.6,0.0,-321.6,0.0,467.89,467.89,0.0,0.0,0.0,321.6,467.89,146.28999999999996
CUST-1806,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,356.63,960.31,603.68,356.63,960.31,603.68
CUST-1825,medium,2023_2024,422.93,378.85,-44.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,422.93,378.85,-44.079999999999984
CUST-1862,medium,2023_2024,271.37,219.53,-51.84,0.0,0.0,0.0,0.0,0.0,0.0,271.37,219.53,-51.84
CUST-1879,medium,2023_2024,0.0,0.0,0.0,300.07,0.0,-300.07,356.92,254.6,-102.32000000000002,656.99,254.6,-402.39
CUST-1880,medium,2023_2024,0.0,0.0,0.0,225.17,647.58,422.4100000000001,0.0,0.0,0.0,225.17,647.58,422.4100000000001
CUST-1890,medium,2023_2024,0.0,228.86,228.86,385.53,0.0,-385.53,0.0,0.0,0.0,385.53,228.86,-156.66999999999996
CUST-1906,medium,2023_2024,0.0,899.37,899.37,0.0,261.71,261.71,307.09,0.0,-307.09,307.09,1161.08,853.99
CUST-1936,medium,2023_2024,0.0,0.0,0.0,391.23,0.0,-391.23,0.0,455.61,455.61,391.23,455.61,64.38
CUST-1937,medium,2023_2024,0.0,0.0,0.0,256.68,0.0,-256.68,0.0,210.26,210.26,256.68,210.26,-46.420000000000016
CUST-1952,medium,2023_2024,296.78,231.45,-65.32999999999998,0.0,0.0,0.0,261.03,0.0,-261.03,557.81,231.45,-326.35999999999996
CUST-1958,medium,2023_2024,423.03,0.0,-423.03,0.0,330.71,330.71,0.0,0.0,0.0,423.03,330.71,-92.32
CUST-1966,medium,2023_2024,0.0,263.26,263.26,0.0,0.0,0.0,391.68,236.89,-154.79000000000002,391.68,500.15,108.46999999999997
CUST-1973,medium,2023_2024,229.96,241.29,11.329999999999984,0.0,0.0,0.0,0.0,0.0,0.0,229.96,241.29,11.329999999999984
CUST-1977,medium,2023_2024,0.0,303.22,303.22,0.0,0.0,0.0,394.54,0.0,-394.54,394.54,303.22,-91.32
CUST-1978,medium,2023_2024,0.0,0.0,0.0,461.58,0.0,-461.58,0.0,333.61,333.61,461.58,333.61,-127.96999999999997
CUST-1993,medium,2023_2024,226.64,0.0,-226.64,0.0,0.0,0.0,0.0,403.52,403.52,226.64,403.52,176.88
CUST-2026,medium,2023_2024,0.0,0.0,0.0,446.22,345.39,-100.83000000000004,0.0,0.0,0.0,446.22,345.39,-100.83000000000004
CUST-2085,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,364.13,242.86,-121.26999999999998,364.13,242.86,-121.26999999999998
CUST-2102,medium,2023_2024,469.14,0.0,-469.14,0.0,381.6,381.6,0.0,0.0,0.0,469.14,381.6,-87.53999999999996
CUST-2103,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,315.38,366.53,51.14999999999998,315.38,366.53,51.14999999999998
CUST-2112,medium,2023_2024,288.86,0.0,-288.86,0.0,241.21,241.21,0.0,0.0,0.0,288.86,241.21,-47.650000000000006
CUST-2116,medium,2023_2024,0.0,235.03,235.03,211.64,0.0,-211.64,0.0,0.0,0.0,211.64,235.03,23.390000000000015
CUST-2145,medium,2023_2024,0.0,0.0,0.0,240.59,485.0,244.41,268.07,0.0,-268.07,508.65999999999997,485.0,-23.659999999999968
CUST-2146,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,304.17,215.3,-88.87,304.17,215.3,-88.87
CUST-2209,medium,2023_2024,334.6,0.0,-334.6,0.0,394.89,394.89,0.0,0.0,0.0,334.6,394.89,60.289999999999964
CUST-2226,medium,2023_2024,492.77,246.33,-246.43999999999997,0.0,0.0,0.0,0.0,0.0,0.0,492.77,246.33,-246.43999999999997
CUST-2241,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,291.76,843.24,551.48,291.76,843.24,551.48
CUST-2244,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,282.28,434.51,152.23000000000002,282.28,434.51,152.23000000000002
CUST-2262,medium,2023_2024,451.05,0.0,-451.05,0.0,479.09,479.09,0.0,0.0,0.0,451.05,479.09,28.039999999999964
CUST-2268,medium,2023_2024,416.77,453.45,36.68000000000001,0.0,0.0,0.0,308.55,0.0,-308.55,725.3199999999999,453.45,-271.86999999999995
CUST-2279,medium,2023_2024,449.74,0.0,-449.74,0.0,0.0,0.0,0.0,299.0,299.0,449.74,299.0,-150.74
CUST-2282,medium,2023_2024,473.83,0.0,-473.83,0.0,489.87,489.87,721.74,0.0,-721.74,1195.57,489.87,-705.6999999999999
CUST-2283,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,262.57,340.35,77.78000000000003,262.57,340.35,77.78000000000003
CUST-2287,medium,2023_2024,0.0,0.0,0.0,354.8,0.0,-354.8,0.0,334.57,334.57,354.8,334.57,-20.230000000000018
CUST-2290,medium,2023_2024,400.55,0.0,-400.55,0.0,0.0,0.0,0.0,430.31,430.31,400.55,430.31,29.75999999999999
CUST-2300,medium,2023_2024,0.0,0.0,0.0,363.76,299.25,-64.50999999999999,0.0,0.0,0.0,363.76,299.25,-64.50999999999999
CUST-2310,medium,2023_2024,453.81,0.0,-453.81,0.0,247.86,247.86,0.0,0.0,0.0,453.81,247.86,-205.95
CUST-2315,medium,2023_2024,0.0,0.0,0.0,0.0,453.39,453.39,342.18,0.0,-342.18,342.18,453.39,111.20999999999998
CUST-2321,medium,2023_2024,0.0,212.49,212.49,323.21,0.0,-323.21,0.0,0.0,0.0,323.21,212.49,-110.71999999999997
CUST-2351,medium,2023_2024,324.28,0.0,-324.28,0.0,401.05,401.05,0.0,0.0,0.0,324.28,401.05,76.77000000000004
CUST-2357,medium,2023_2024,229.81,0.0,-229.81,0.0,460.14,460.14,0.0,0.0,0.0,229.81,460.14,230.32999999999998
CUST-2374,medium,2023_2024,0.0,0.0,0.0,0.0,223.95,223.95,434.88,0.0,-434.88,434.88,223.95,-210.93
CUST-2405,medium,2023_2024,0.0,457.34,457.34,0.0,409.27,409.27,267.55,0.0,-267.55,267.55,866.6099999999999,599.06
CUST-2412,medium,2023_2024,0.0,289.47,289.47,599.4300000000001,231.79,-367.6400000000001,0.0,0.0,0.0,599.4300000000001,521.26,-78.17000000000007
CUST-2415,medium,2023_2024,470.81,0.0,-470.81,0.0,0.0,0.0,327.61,388.36,60.75,798.4200000000001,388.36,-410.06000000000006
CUST-2467,medium,2023_2024,277.9,0.0,-277.9,0.0,434.52,434.52,0.0,0.0,0.0,277.9,434.52,156.62
CUST-2476,medium,2023_2024,331.27,0.0,-331.27,0.0,389.61,389.61,0.0,0.0,0.0,331.27,389.61,58.34000000000003
CUST-2492,medium,2023_2024,451.47,0.0,-451.47,0.0,0.0,0.0,0.0,320.05,320.05,451.47,320.05,-131.42000000000002
CUST-2509,medium,2023_2024,0.0,409.93,409.93,391.75,0.0,-391.75,0.0,0.0,0.0,391.75,409.93,18.180000000000007
CUST-2512,medium,2023_2024,452.17,457.79,5.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,452.17,457.79,5.6200000000000045
CUST-2526,medium,2023_2024,0.0,0.0,0.0,312.88,471.42,158.54000000000002,252.79,0.0,-252.79,565.67,471.42,-94.24999999999994
CUST-2529,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,305.44,291.82,-13.620000000000005,305.44,291.82,-13.620000000000005
CUST-2535,medium,2023_2024,873.73,0.0,-873.73,0.0,0.0,0.0,0.0,239.14,239.14,873.73,239.14,-634.59
CUST-2571,medium,2023_2024,0.0,0.0,0.0,869.3399999999999,342.36,-526.9799999999999,454.92,0.0,-454.92,1324.26,342.36,-981.9
CUST-2585,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,228.05,301.51,73.45999999999998,228.05,301.51,73.45999999999998
CUST-2588,medium,2023_2024,0.0,0.0,0.0,234.03,0.0,-234.03,0.0,320.87,320.87,234.03,320.87,86.84
CUST-2609,medium,2023_2024,0.0,0.0,0.0,0.0,238.38,238.38,413.69,0.0,-413.69,413.69,238.38,-175.31
CUST-2629,medium,2023_2024,0.0,0.0,0.0,772.4300000000001,0.0,-772.4300000000001,0.0,270.26,270.26,772.4300000000001,270.26,-502.1700000000001
CUST-2656,medium,2023_2024,0.0,0.0,0.0,376.16,267.28,-108.88000000000005,0.0,0.0,0.0,376.16,267.28,-108.88000000000005
CUST-2666,medium,2023_2024,467.96,0.0,-467.96,0.0,305.76,305.76,0.0,0.0,0.0,467.96,305.76,-162.2
CUST-2669,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,250.03,614.39,364.36,250.03,614.39,364.36
CUST-2680,medium,2023_2024,393.53,0.0,-393.53,0.0,231.92,231.92,0.0,0.0,0.0,393.53,231.92,-161.60999999999999
CUST-2684,medium,2023_2024,0.0,0.0,0.0,460.84,0.0,-460.84,0.0,417.6,417.6,460.84,417.6,-43.23999999999995
CUST-2734,medium,2023_2024,0.0,0.0,0.0,0.0,213.71,213.71,495.82,0.0,-495.82,495.82,213.71,-282.11
CUST-2744,medium,2023_2024,0.0,259.73,259.73,285.39,0.0,-285.39,337.08,0.0,-337.08,622.47,259.73,-362.74
CUST-2767,medium,2023_2024,0.0,264.41,264.41,0.0,0.0,0.0,404.14,0.0,-404.14,404.14,264.41,-139.72999999999996
CUST-2773,medium,2023_2024,0.0,0.0,0.0,229.8,0.0,-229.8,0.0,448.19,448.19,229.8,448.19,218.39
CUST-2780,medium,2023_2024,0.0,0.0,0.0,0.0,270.6,270.6,734.29,0.0,-734.29,734.29,270.6,-463.68999999999994
CUST-2799,medium,2023_2024,0.0,0.0,0.0,227.19,0.0,-227.19,321.75,218.54,-103.21000000000001,548.94,218.54,-330.4000000000001
CUST-2813,medium,2023_2024,0.0,263.4,263.4,449.51,0.0,-449.51,0.0,0.0,0.0,449.51,263.4,-186.11
CUST-2817,medium,2023_2024,0.0,427.16,427.16,0.0,0.0,0.0,257.31,0.0,-257.31,257.31,427.16,169.85000000000002
CUST-2820,medium,2023_2024,0.0,0.0,0.0,0.0,249.13,249.13,318.19,0.0,-318.19,318.19,249.13,-69.06
CUST-2824,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,213.26,358.1,144.84000000000003,213.26,358.1,144.84000000000003
CUST-2827,medium,2023_2024,0.0,0.0,0.0,275.38,0.0,-275.38,0.0,204.23,204.23,275.38,204.23,-71.15
CUST-2855,medium,2023_2024,0.0,300.55,300.55,0.0,0.0,0.0,472.54,0.0,-472.54,472.54,300.55,-171.99
CUST-2871,medium,2023_2024,430.58,313.53,-117.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,430.58,313.53,-117.05000000000001
CUST-2893,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,258.64,450.88,192.24,258.64,450.88,192.24
CUST-2899,medium,2023_2024,238.57,0.0,-238.57,0.0,0.0,0.0,0.0,302.04,302.04,238.57,302.04,63.47000000000003
CUST-2902,medium,2023_2024,0.0,392.06,392.06,0.0,0.0,0.0,245.63,0.0,-245.63,245.63,392.06,146.43
CUST-2924,medium,2023_2024,0.0,430.92,430.92,394.74,0.0,-394.74,444.44,0.0,-444.44,839.1800000000001,430.92,-408.26000000000005
CUST-2955,medium,2023_2024,0.0,0.0,0.0,0.0,482.91,482.91,365.35,0.0,-365.35,365.35,482.91,117.56
CUST-2978,medium,2023_2024,0.0,0.0,0.0,367.83,401.24,33.410000000000025,0.0,0.0,0.0,367.83,401.24,33.410000000000025
CUST-2985,medium,2023_2024,753.1700000000001,688.71,-64.46000000000004,0.0,0.0,0.0,0.0,0.0,0.0,753.1700000000001,688.71,-64.46000000000004
CUST-3052,medium,2023_2024,0.0,0.0,0.0,0.0,298.95,298.95,392.73,0.0,-392.73,392.73,298.95,-93.78000000000003
CUST-3112,medium,2023_2024,331.98,0.0,-331.98,0.0,286.64,286.64,0.0,0.0,0.0,331.98,286.64,-45.34000000000003
CUST-3119,medium,2023_2024,0.0,0.0,0.0,0.0,313.02,313.02,423.78,0.0,-423.78,423.78,313.02,-110.75999999999999
CUST-3156,medium,2023_2024,0.0,0.0,0.0,379.24,0.0,-379.24,0.0,458.02,458.02,379.24,458.02,78.77999999999997
CUST-3158,medium,2023_2024,320.34,0.0,-320.34,0.0,351.72,351.72,0.0,222.15,222.15,320.34,573.87,253.53000000000003
CUST-3164,medium,2023_2024,0.0,0.0,0.0,293.38,261.15,-32.23000000000002,0.0,0.0,0.0,293.38,261.15,-32.23000000000002
CUST-3175,medium,2023_2024,0.0,326.44,326.44,0.0,0.0,0.0,482.44,0.0,-482.44,482.44,326.44,-156.0
CUST-3199,medium,2023_2024,341.85,0.0,-341.85,0.0,0.0,0.0,0.0,274.03,274.03,341.85,274.03,-67.82000000000005
CUST-3203,medium,2023_2024,0.0,0.0,0.0,370.3,0.0,-370.3,0.0,454.5,454.5,370.3,454.5,84.19999999999999
CUST-3204,medium,2023_2024,0.0,253.41,253.41,0.0,267.78,267.78,448.02,0.0,-448.02,448.02,521.1899999999999,73.16999999999996
CUST-3214,medium,2023_2024,0.0,0.0,0.0,0.0,218.77,218.77,263.37,0.0,-263.37,263.37,218.77,-44.599999999999994
CUST-3226,medium,2023_2024,350.96,324.37,-26.589999999999975,0.0,0.0,0.0,0.0,240.03,240.03,350.96,564.4,213.44
CUST-3229,medium,2023_2024,0.0,341.63,341.63,0.0,0.0,0.0,373.89,0.0,-373.89,373.89,341.63,-32.25999999999999
CUST-3256,medium,2023_2024,0.0,421.47,421.47,283.23,0.0,-283.23,0.0,0.0,0.0,283.23,421.47,138.24
CUST-3264,medium,2023_2024,0.0,0.0,0.0,357.04,0.0,-357.04,0.0,290.76,290.76,357.04,290.76,-66.28000000000003
CUST-3276,medium,2023_2024,0.0,0.0,0.0,217.31,258.25,40.94,0.0,0.0,0.0,217.31,258.25,40.94
CUST-3279,medium,2023_2024,0.0,0.0,0.0,375.6,0.0,-375.6,0.0,237.88,237.88,375.6,237.88,-137.72000000000003
CUST-3297,medium,2023_2024,276.41,0.0,-276.41,0.0,324.67,324.67,0.0,0.0,0.0,276.41,324.67,48.25999999999999
CUST-3298,medium,2023_2024,0.0,286.58,286.58,374.18,0.0,-374.18,0.0,0.0,0.0,374.18,286.58,-87.60000000000002
CUST-3300,medium,2023_2024,0.0,471.92,471.92,315.57,0.0,-315.57,0.0,0.0,0.0,315.57,471.92,156.35000000000002
CUST-3315,medium,2023_2024,0.0,0.0,0.0,459.26,252.59,-206.67,0.0,0.0,0.0,459.26,252.59,-206.67
CUST-3329,medium,2023_2024,329.68,0.0,-329.68,0.0,412.95,412.95,293.26,0.0,-293.26,622.94,412.95,-209.99000000000007
CUST-3344,medium,2023_2024,357.33,401.18,43.85000000000002,0.0,0.0,0.0,0.0,0.0,0.0,357.33,401.18,43.85000000000002
CUST-3348,medium,2023_2024,0.0,0.0,0.0,0.0,0.0,0.0,268.47,240.62,-27.850000000000023,268.47,240.62,-27.850000000000023
CUST-3352,medium,2023_2024,0.0,0.0,0.0,211.46,0.0,-211.46,406.38,237.02,-169.35999999999999,617.84,237.02,-380.82000000000005
CUST-3356,medium,2023_2024,0.0,415.98,415.98,274.44,0.0,-274.44,0.0,0.0,0.0,274.44,415.98,141.54000000000002
CUST-3392,medium,2023_2024,0.0,430.56,430.56,0.0,0.0,0.0,359.08,0.0,-359.08,359.08,430.56,71.48000000000002
