order_date;customer_id;user_segment;product_id;product_segment;order_year;order_value_eur
2024-01-28;CUST-1905;large;PROD-792;product-segment-1;2024;942.55
2024-07-10;CUST-5180;small;PROD-254;product-segment-3;2024;95.52
2024-12-09;CUST-9535;large;PROD-116;product-segment-3;2024;895.99
2024-02-23;CUST-1353;large;PROD-163;product-segment-3;2024;700.08
2024-04-20;CUST-6662;medium;PROD-544;product-segment-1;2024;354.87
2024-02-23;CUST-3503;small;PROD-664;product-segment-3;2024;123.7
2024-07-06;CUST-7763;large;PROD-998;product-segment-3;2024;541.11
2024-09-02;CUST-8168;large;PROD-189;product-segment-1;2024;911.77
2024-06-04;CUST-5210;small;PROD-109;product-segment-2;2024;169.73
2024-07-13;CUST-4010;large;PROD-943;product-segment-1;2024;701.12
2024-10-26;CUST-4191;small;PROD-517;product-segment-1;2024;166.02
2024-06-19;CUST-4917;large;PROD-790;product-segment-2;2024;956.84
2024-09-01;CUST-2333;large;PROD-473;product-segment-3;2024;712.26
2024-04-13;CUST-7566;medium;PROD-956;product-segment-1;2024;305.37
2024-08-07;CUST-2946;small;PROD-641;product-segment-1;2024;171.26
2024-01-13;CUST-6434;large;PROD-770;product-segment-3;2024;514.07
2024-11-22;CUST-3264;medium;PROD-248;product-segment-2;2024;290.76
2024-12-01;CUST-6112;small;PROD-609;product-segment-2;2024;142.86
2024-12-26;CUST-6404;small;PROD-786;product-segment-1;2024;59.44
2024-06-08;CUST-8030;small;PROD-589;product-segment-3;2024;102.19
2024-02-20;CUST-5185;small;PROD-660;product-segment-1;2024;13.85
2024-12-10;CUST-9769;small;PROD-713;product-segment-3;2024;37.61
2024-04-22;CUST-7239;small;PROD-524;product-segment-1;2024;20.59
2024-08-08;CUST-6167;large;PROD-733;product-segment-1;2024;897.32
2024-10-08;CUST-9272;large;PROD-709;product-segment-1;2024;870.68
2024-05-20;CUST-8446;medium;PROD-943;product-segment-2;2024;473.69
2024-05-20;CUST-3734;small;PROD-253;product-segment-1;2024;100.08
2024-06-05;CUST-9346;large;PROD-796;product-segment-3;2024;836.83
2024-02-25;CUST-5181;small;PROD-293;product-segment-2;2024;113.74
2024-02-12;CUST-5713;large;PROD-503;product-segment-1;2024;646.36
2024-06-03;CUST-1766;medium;PROD-135;product-segment-3;2024;337.1
2024-05-10;CUST-9763;large;PROD-156;product-segment-3;2024;500.23
2024-02-26;CUST-6283;small;PROD-843;product-segment-1;2024;35.64
2024-01-11;CUST-5761;large;PROD-571;product-segment-3;2024;870.02
2024-04-10;CUST-7085;medium;PROD-805;product-segment-2;2024;223.72
2024-05-25;CUST-6382;large;PROD-888;product-segment-1;2024;774.03
2024-05-07;CUST-8679;large;PROD-445;product-segment-3;2024;992.91
2024-02-18;CUST-4881;medium;PROD-654;product-segment-1;2024;335.79
2024-04-02;CUST-6316;large;PROD-439;product-segment-1;2024;815.13
2024-04-16;CUST-9728;small;PROD-491;product-segment-3;2024;61.12
2024-02-06;CUST-3800;large;PROD-193;product-segment-1;2024;778.86
2024-01-14;CUST-4764;small;PROD-779;product-segment-1;2024;113.74
2024-12-17;CUST-1649;large;PROD-234;product-segment-1;2024;996.1
2024-02-06;CUST-4576;small;PROD-871;product-segment-2;2024;23.27
2024-11-08;CUST-3024;large;PROD-607;product-segment-1;2024;985.97
2024-06-20;CUST-4012;small;PROD-520;product-segment-2;2024;18.97
2024-06-15;CUST-4236;large;PROD-341;product-segment-2;2024;574.39
2024-05-22;CUST-4094;large;PROD-703;product-segment-2;2024;549.83
2024-10-13;CUST-4390;large;PROD-390;product-segment-1;2024;636.69
2024-10-11;CUST-4917;medium;PROD-773;product-segment-3;2024;473.56
2024-03-27;CUST-8481;medium;PROD-348;product-segment-1;2024;323.77
2024-10-23;CUST-8247;large;PROD-628;product-segment-3;2024;842.81
2024-08-22;CUST-2253;small;PROD-313;product-segment-3;2024;165.77
2024-04-27;CUST-2150;small;PROD-184;product-segment-3;2024;175.78
2024-10-15;CUST-8815;large;PROD-589;product-segment-2;2024;709.85
2024-12-22;CUST-4580;small;PROD-183;product-segment-1;2024;139.73
2024-05-01;CUST-0565;small;PROD-380;product-segment-1;2024;139.65
2024-10-07;CUST-0430;large;PROD-506;product-segment-3;2024;599.43
2024-03-04;CUST-8760;large;PROD-770;product-segment-3;2024;643.0
2024-09-20;CUST-0006;small;PROD-882;product-segment-2;2024;50.84
2024-01-14;CUST-1843;large;PROD-140;product-segment-3;2024;720.9
2024-05-12;CUST-8349;medium;PROD-472;product-segment-3;2024;336.46
2024-01-28;CUST-4681;large;PROD-880;product-segment-1;2024;618.35
2024-12-13;CUST-9534;medium;PROD-296;product-segment-2;2024;296.4
2024-12-15;CUST-2854;medium;PROD-645;product-segment-1;2024;269.83
2024-12-12;CUST-4194;small;PROD-375;product-segment-1;2024;32.52
2024-02-28;CUST-0403;small;PROD-288;product-segment-1;2024;192.93
2024-09-07;CUST-3265;small;PROD-596;product-segment-3;2024;65.06
2024-01-10;CUST-2835;large;PROD-382;product-segment-1;2024;772.95
2024-11-21;CUST-2360;large;PROD-274;product-segment-3;2024;607.33
2024-04-15;CUST-3801;small;PROD-672;product-segment-1;2024;76.38
2024-07-22;CUST-7284;medium;PROD-498;product-segment-3;2024;266.93
2024-12-26;CUST-1631;medium;PROD-791;product-segment-1;2024;428.6
2024-03-06;CUST-5915;small;PROD-818;product-segment-1;2024;168.85
2024-05-03;CUST-3548;large;PROD-246;product-segment-3;2024;872.92
2024-05-18;CUST-2513;small;PROD-861;product-segment-3;2024;37.63
2024-11-09;CUST-9819;large;PROD-729;product-segment-3;2024;932.69
2024-11-28;CUST-9729;medium;PROD-486;product-segment-2;2024;422.42
2024-10-22;CUST-3490;large;PROD-261;product-segment-2;2024;731.59
2024-02-26;CUST-1860;medium;PROD-101;product-segment-1;2024;292.76
2024-07-02;CUST-4018;medium;PROD-779;product-segment-2;2024;243.88
2024-01-06;CUST-4515;small;PROD-559;product-segment-3;2024;35.76
2024-04-23;CUST-2780;small;PROD-465;product-segment-3;2024;9.67
2024-08-06;CUST-7035;medium;PROD-288;product-segment-1;2024;374.27
2024-12-11;CUST-9877;large;PROD-598;product-segment-2;2024;908.87
2024-11-17;CUST-6402;small;PROD-360;product-segment-1;2024;126.68
2024-06-09;CUST-4252;small;PROD-348;product-segment-3;2024;117.29
2024-09-26;CUST-3187;large;PROD-662;product-segment-1;2024;682.89
2024-11-24;CUST-9010;large;PROD-788;product-segment-1;2024;647.95
2024-12-18;CUST-6434;medium;PROD-273;product-segment-1;2024;291.13
2024-04-18;CUST-8645;medium;PROD-313;product-segment-1;2024;491.24
2024-05-21;CUST-5840;large;PROD-418;product-segment-2;2024;802.41
2024-09-21;CUST-7675;large;PROD-300;product-segment-1;2024;882.94
2024-05-13;CUST-3917;small;PROD-349;product-segment-2;2024;25.61
2024-05-24;CUST-3584;medium;PROD-859;product-segment-3;2024;423.41
2024-02-20;CUST-9829;medium;PROD-297;product-segment-2;2024;267.31
2024-10-27;CUST-0167;large;PROD-207;product-segment-3;2024;548.54
2024-04-14;CUST-6510;large;PROD-333;product-segment-3;2024;939.3
2024-07-26;CUST-1447;medium;PROD-289;product-segment-3;2024;413.75
2024-04-19;CUST-3553;large;PROD-617;product-segment-2;2024;659.43
2024-02-25;CUST-7516;large;PROD-258;product-segment-1;2024;882.9
2024-06-12;CUST-8721;medium;PROD-612;product-segment-2;2024;336.64
2024-01-26;CUST-9616;medium;PROD-625;product-segment-1;2024;202.28
2024-08-05;CUST-6903;medium;PROD-533;product-segment-3;2024;323.27
2024-06-07;CUST-2351;medium;PROD-181;product-segment-3;2024;401.05
2024-02-06;CUST-7895;large;PROD-239;product-segment-1;2024;799.12
2024-02-26;CUST-8443;medium;PROD-540;product-segment-3;2024;295.46
2024-06-14;CUST-2888;small;PROD-889;product-segment-2;2024;152.51
2024-06-13;CUST-2854;medium;PROD-455;product-segment-1;2024;364.01
2024-08-05;CUST-5517;medium;PROD-360;product-segment-2;2024;280.9
2024-05-18;CUST-8449;small;PROD-838;product-segment-3;2024;29.4
2024-12-13;CUST-9720;medium;PROD-871;product-segment-2;2024;388.43
2024-08-28;CUST-7800;large;PROD-522;product-segment-2;2024;503.84
2024-05-25;CUST-0792;medium;PROD-409;product-segment-1;2024;398.67
2024-10-18;CUST-9546;small;PROD-734;product-segment-2;2024;95.19
2024-06-06;CUST-4504;medium;PROD-303;product-segment-1;2024;420.76
2024-02-13;CUST-0455;large;PROD-619;product-segment-2;2024;837.94
2024-01-02;CUST-7759;small;PROD-182;product-segment-2;2024;95.23
2024-12-15;CUST-3356;medium;PROD-300;product-segment-1;2024;415.98
2024-10-06;CUST-2501;medium;PROD-381;product-segment-3;2024;298.19
2024-11-25;CUST-7881;large;PROD-365;product-segment-3;2024;811.19
2024-03-23;CUST-7748;large;PROD-768;product-segment-2;2024;624.47
2024-01-14;CUST-1815;medium;PROD-811;product-segment-1;2024;417.82
2024-07-07;CUST-0355;medium;PROD-814;product-segment-1;2024;283.16
2024-07-11;CUST-4458;medium;PROD-278;product-segment-1;2024;477.05
2024-08-23;CUST-2321;medium;PROD-365;product-segment-1;2024;212.49
2024-10-13;CUST-0317;large;PROD-665;product-segment-2;2024;540.84
2024-04-04;CUST-8091;small;PROD-353;product-segment-3;2024;16.78
2024-12-11;CUST-5026;medium;PROD-402;product-segment-3;2024;466.98
2024-04-21;CUST-4834;medium;PROD-442;product-segment-3;2024;330.38
2024-08-07;CUST-1600;medium;PROD-918;product-segment-1;2024;490.57
2024-05-18;CUST-8567;large;PROD-451;product-segment-3;2024;527.3
2024-10-12;CUST-4225;large;PROD-427;product-segment-2;2024;877.27
2024-10-14;CUST-3507;medium;PROD-244;product-segment-1;2024;466.23
2024-02-08;CUST-4101;small;PROD-808;product-segment-1;2024;9.34
2024-03-26;CUST-2596;large;PROD-524;product-segment-2;2024;638.46
2024-10-10;CUST-5574;large;PROD-609;product-segment-1;2024;673.23
2024-04-06;CUST-6772;medium;PROD-521;product-segment-3;2024;351.1
2024-11-13;CUST-8442;small;PROD-537;product-segment-3;2024;90.92
2024-11-22;CUST-2036;large;PROD-810;product-segment-2;2024;658.3
2024-10-27;CUST-4021;medium;PROD-768;product-segment-1;2024;278.93
2024-12-26;CUST-2075;small;PROD-670;product-segment-1;2024;67.36
2024-05-20;CUST-4901;large;PROD-294;product-segment-2;2024;558.78
2024-01-23;CUST-0538;small;PROD-445;product-segment-1;2024;103.96
2024-08-19;CUST-1228;medium;PROD-953;product-segment-3;2024;319.8
2024-07-25;CUST-7805;medium;PROD-297;product-segment-2;2024;472.8
2024-05-18;CUST-0706;large;PROD-450;product-segment-1;2024;750.95
2024-05-27;CUST-6817;large;PROD-456;product-segment-1;2024;617.5
2024-03-12;CUST-8849;large;PROD-645;product-segment-3;2024;943.4
2024-05-07;CUST-4951;medium;PROD-172;product-segment-1;2024;413.83
2024-09-15;CUST-7319;small;PROD-772;product-segment-2;2024;184.39
2024-10-23;CUST-3158;medium;PROD-347;product-segment-3;2024;351.72
2024-07-26;CUST-1345;large;PROD-479;product-segment-1;2024;898.54
2024-08-17;CUST-4260;small;PROD-717;product-segment-3;2024;124.4
2024-10-07;CUST-0418;medium;PROD-672;product-segment-3;2024;248.86
2024-12-15;CUST-9695;medium;PROD-932;product-segment-2;2024;216.5
2024-05-19;CUST-2367;small;PROD-780;product-segment-1;2024;123.02
2024-10-08;CUST-7759;large;PROD-628;product-segment-2;2024;581.39
2024-12-13;CUST-0276;medium;PROD-888;product-segment-1;2024;212.98
2024-02-09;CUST-7162;small;PROD-886;product-segment-2;2024;199.48
2024-01-10;CUST-9359;medium;PROD-109;product-segment-1;2024;392.22
2024-09-09;CUST-5647;medium;PROD-974;product-segment-3;2024;462.46
2024-02-09;CUST-8785;small;PROD-708;product-segment-3;2024;21.2
2024-10-20;CUST-9587;large;PROD-432;product-segment-2;2024;599.76
2024-10-06;CUST-1946;small;PROD-954;product-segment-3;2024;71.5
2024-03-07;CUST-8381;medium;PROD-488;product-segment-1;2024;262.95
2024-11-15;CUST-9574;small;PROD-325;product-segment-1;2024;51.39
2024-03-16;CUST-0292;medium;PROD-982;product-segment-3;2024;387.98
2024-01-20;CUST-2938;small;PROD-310;product-segment-2;2024;178.68
2024-08-16;CUST-2996;small;PROD-766;product-segment-3;2024;153.57
2024-10-09;CUST-0097;large;PROD-347;product-segment-3;2024;935.28
2024-11-07;CUST-3052;small;PROD-584;product-segment-3;2024;122.06
2024-12-07;CUST-4550;small;PROD-366;product-segment-1;2024;128.61
2024-05-25;CUST-2098;large;PROD-971;product-segment-1;2024;558.99
2024-02-11;CUST-1929;small;PROD-571;product-segment-2;2024;46.38
2024-06-16;CUST-0759;small;PROD-815;product-segment-1;2024;174.23
2024-10-12;CUST-5667;small;PROD-313;product-segment-3;2024;189.03
2024-02-23;CUST-6485;small;PROD-653;product-segment-2;2024;150.28
2024-09-10;CUST-8984;large;PROD-514;product-segment-3;2024;622.04
2024-06-08;CUST-9442;small;PROD-249;product-segment-3;2024;118.2
2024-01-13;CUST-7781;medium;PROD-854;product-segment-2;2024;441.72
2024-08-12;CUST-4842;small;PROD-309;product-segment-2;2024;33.25
2024-12-12;CUST-9291;small;PROD-834;product-segment-3;2024;45.29
2024-01-26;CUST-2699;small;PROD-753;product-segment-1;2024;120.63
2024-02-23;CUST-5545;large;PROD-495;product-segment-3;2024;605.98
2024-05-07;CUST-4384;small;PROD-161;product-segment-2;2024;96.24
2024-10-15;CUST-0348;small;PROD-432;product-segment-3;2024;77.51
2024-02-02;CUST-0889;medium;PROD-489;product-segment-2;2024;337.73
2024-12-15;CUST-6119;large;PROD-386;product-segment-2;2024;930.07
2024-01-13;CUST-2411;small;PROD-134;product-segment-2;2024;172.49
2024-07-03;CUST-2596;medium;PROD-812;product-segment-3;2024;334.94
2024-01-14;CUST-8591;small;PROD-861;product-segment-1;2024;31.66
2024-02-25;CUST-1798;medium;PROD-675;product-segment-1;2024;401.53
2024-08-04;CUST-3641;small;PROD-638;product-segment-3;2024;168.94
2024-07-04;CUST-5906;small;PROD-911;product-segment-3;2024;99.78
2024-03-17;CUST-2385;large;PROD-476;product-segment-2;2024;764.83
2024-07-21;CUST-2189;large;PROD-816;product-segment-1;2024;658.09
2024-08-15;CUST-4982;medium;PROD-503;product-segment-2;2024;375.92
2024-10-21;CUST-7925;small;PROD-612;product-segment-2;2024;28.09
2024-03-02;CUST-5794;medium;PROD-260;product-segment-3;2024;418.5
2024-06-26;CUST-0851;medium;PROD-563;product-segment-2;2024;264.14
2024-03-28;CUST-3763;large;PROD-618;product-segment-3;2024;722.06
2024-07-10;CUST-7705;small;PROD-138;product-segment-2;2024;133.25
2024-11-22;CUST-0175;small;PROD-951;product-segment-3;2024;197.62
2024-03-28;CUST-2477;small;PROD-816;product-segment-1;2024;53.42
2024-11-16;CUST-5449;large;PROD-194;product-segment-2;2024;689.87
2024-04-23;CUST-3569;large;PROD-648;product-segment-1;2024;905.88
2024-10-12;CUST-1614;small;PROD-694;product-segment-3;2024;146.35
2024-10-11;CUST-3916;small;PROD-264;product-segment-3;2024;139.29
2024-04-28;CUST-1997;small;PROD-762;product-segment-3;2024;85.04
2024-12-24;CUST-5036;medium;PROD-602;product-segment-2;2024;250.73
2024-08-10;CUST-9339;small;PROD-450;product-segment-1;2024;169.97
2024-01-22;CUST-9287;medium;PROD-974;product-segment-3;2024;234.16
2024-04-07;CUST-1317;medium;PROD-605;product-segment-2;2024;479.09
2024-03-27;CUST-8191;large;PROD-476;product-segment-3;2024;633.07
2024-06-21;CUST-6663;large;PROD-478;product-segment-1;2024;510.66
2024-08-12;CUST-6216;medium;PROD-526;product-segment-3;2024;351.97
2024-11-23;CUST-5954;medium;PROD-417;product-segment-3;2024;346.16
2024-07-07;CUST-9861;medium;PROD-713;product-segment-3;2024;393.02
2024-12-06;CUST-6339;medium;PROD-797;product-segment-2;2024;346.31
2024-01-04;CUST-0930;small;PROD-246;product-segment-3;2024;82.98
2024-05-21;CUST-1459;large;PROD-820;product-segment-3;2024;595.15
2024-03-03;CUST-8048;small;PROD-997;product-segment-1;2024;126.29
2024-06-23;CUST-9579;large;PROD-379;product-segment-2;2024;681.7
2024-08-03;CUST-0406;small;PROD-596;product-segment-3;2024;186.06
2024-03-10;CUST-7693;medium;PROD-929;product-segment-1;2024;219.21
2024-06-06;CUST-7630;small;PROD-280;product-segment-1;2024;89.94
2024-11-03;CUST-7222;small;PROD-925;product-segment-1;2024;163.3
2024-05-05;CUST-3735;medium;PROD-395;product-segment-3;2024;317.9
2024-02-09;CUST-4855;small;PROD-189;product-segment-2;2024;143.13
2024-05-22;CUST-7555;small;PROD-295;product-segment-2;2024;9.46
2024-07-14;CUST-4773;small;PROD-419;product-segment-2;2024;132.45
2024-02-28;CUST-0337;small;PROD-630;product-segment-2;2024;89.82
2024-03-20;CUST-5464;large;PROD-422;product-segment-2;2024;596.67
2024-09-07;CUST-6629;small;PROD-592;product-segment-3;2024;198.05
2024-10-16;CUST-6419;medium;PROD-588;product-segment-1;2024;323.61
2024-02-28;CUST-2020;large;PROD-938;product-segment-2;2024;830.57
2024-03-27;CUST-5013;small;PROD-865;product-segment-2;2024;62.19
2024-08-27;CUST-4193;medium;PROD-558;product-segment-2;2024;289.64
2024-05-04;CUST-5755;small;PROD-234;product-segment-2;2024;142.07
2024-02-04;CUST-6317;small;PROD-808;product-segment-2;2024;57.39
2024-02-16;CUST-0577;large;PROD-872;product-segment-2;2024;883.4
2024-07-07;CUST-6646;small;PROD-888;product-segment-1;2024;94.14
2024-06-03;CUST-6475;medium;PROD-969;product-segment-2;2024;308.86
2024-12-14;CUST-2334;small;PROD-108;product-segment-3;2024;194.49
2024-11-04;CUST-7975;medium;PROD-299;product-segment-2;2024;239.44
2024-10-18;CUST-1672;large;PROD-898;product-segment-3;2024;833.6
2024-01-01;CUST-8945;large;PROD-202;product-segment-3;2024;569.2
2024-05-16;CUST-3493;large;PROD-185;product-segment-1;2024;564.19
2024-05-02;CUST-0449;medium;PROD-411;product-segment-1;2024;463.66
2024-12-18;CUST-5063;large;PROD-592;product-segment-1;2024;757.6
2024-04-06;CUST-7750;medium;PROD-108;product-segment-2;2024;219.37
2024-09-02;CUST-5301;large;PROD-359;product-segment-1;2024;679.36
2024-12-08;CUST-4971;small;PROD-962;product-segment-2;2024;29.46
2024-06-11;CUST-6425;small;PROD-494;product-segment-1;2024;99.04
2024-09-20;CUST-1677;medium;PROD-704;product-segment-1;2024;418.46
2024-06-26;CUST-7707;medium;PROD-114;product-segment-2;2024;223.24
2024-08-23;CUST-4571;large;PROD-143;product-segment-2;2024;697.2
2024-02-22;CUST-9816;small;PROD-485;product-segment-3;2024;50.53
2024-12-04;CUST-1940;large;PROD-283;product-segment-2;2024;607.86
2024-04-05;CUST-2177;small;PROD-226;product-segment-2;2024;51.95
2024-11-27;CUST-8809;small;PROD-376;product-segment-1;2024;80.14
2024-12-06;CUST-6280;large;PROD-690;product-segment-1;2024;973.48
2024-05-05;CUST-8646;small;PROD-994;product-segment-3;2024;169.92
2024-12-22;CUST-8042;large;PROD-442;product-segment-2;2024;762.86
2024-12-11;CUST-9262;large;PROD-742;product-segment-1;2024;775.89
2024-05-01;CUST-1581;medium;PROD-384;product-segment-2;2024;308.02
2024-09-25;CUST-7817;medium;PROD-190;product-segment-1;2024;280.28
2024-11-28;CUST-9568;medium;PROD-493;product-segment-1;2024;281.98
2024-10-23;CUST-4467;small;PROD-752;product-segment-2;2024;164.39
2024-02-28;CUST-0372;small;PROD-953;product-segment-2;2024;188.68
2024-02-03;CUST-7275;medium;PROD-324;product-segment-3;2024;233.21
2024-09-23;CUST-1707;medium;PROD-960;product-segment-1;2024;269.05
2024-06-28;CUST-5339;medium;PROD-993;product-segment-1;2024;360.07
2024-08-04;CUST-0757;large;PROD-154;product-segment-1;2024;823.69
2024-01-24;CUST-8654;medium;PROD-496;product-segment-1;2024;329.84
2024-02-19;CUST-7292;large;PROD-714;product-segment-1;2024;717.32
2024-02-01;CUST-9231;small;PROD-933;product-segment-2;2024;116.53
2024-02-22;CUST-2783;small;PROD-197;product-segment-3;2024;181.17
2024-11-03;CUST-6282;medium;PROD-908;product-segment-1;2024;297.11
2024-05-28;CUST-4859;small;PROD-202;product-segment-1;2024;197.36
2024-09-02;CUST-1001;large;PROD-383;product-segment-3;2024;952.19
2024-11-20;CUST-0067;large;PROD-923;product-segment-3;2024;803.04
2024-08-23;CUST-4432;medium;PROD-887;product-segment-1;2024;449.1
2024-06-03;CUST-6404;large;PROD-118;product-segment-2;2024;629.65
2024-01-17;CUST-9558;medium;PROD-149;product-segment-3;2024;201.24
2024-03-26;CUST-2134;small;PROD-490;product-segment-3;2024;110.61
2024-02-07;CUST-9633;large;PROD-370;product-segment-1;2024;849.1
2024-05-08;CUST-1365;medium;PROD-816;product-segment-1;2024;217.7
2024-03-04;CUST-0005;large;PROD-587;product-segment-3;2024;532.0
2024-04-04;CUST-2863;large;PROD-594;product-segment-1;2024;613.4
2024-08-19;CUST-0996;large;PROD-695;product-segment-1;2024;892.46
2024-11-03;CUST-6273;medium;PROD-282;product-segment-2;2024;307.97
2024-04-20;CUST-4664;medium;PROD-533;product-segment-1;2024;231.43
2024-06-16;CUST-9554;small;PROD-424;product-segment-1;2024;10.23
2024-09-02;CUST-9940;small;PROD-262;product-segment-2;2024;158.8
2024-04-22;CUST-3823;medium;PROD-622;product-segment-2;2024;372.78
2024-03-27;CUST-7940;large;PROD-459;product-segment-2;2024;700.69
2024-05-22;CUST-9481;large;PROD-462;product-segment-3;2024;973.62
2024-03-12;CUST-5815;medium;PROD-987;product-segment-1;2024;433.64
2024-01-22;CUST-5880;small;PROD-955;product-segment-3;2024;101.92
2024-06-11;CUST-9818;medium;PROD-641;product-segment-2;2024;358.54
2024-02-23;CUST-8619;small;PROD-408;product-segment-1;2024;15.37
2024-01-18;CUST-4519;large;PROD-350;product-segment-2;2024;622.19
2024-05-24;CUST-3057;small;PROD-887;product-segment-3;2024;89.25
2024-06-18;CUST-4610;small;PROD-867;product-segment-1;2024;76.56
2024-10-28;CUST-4329;large;PROD-975;product-segment-3;2024;743.76
2024-02-24;CUST-0298;small;PROD-204;product-segment-2;2024;15.51
2024-07-19;CUST-6221;large;PROD-907;product-segment-2;2024;851.27
2024-08-19;CUST-6680;large;PROD-466;product-segment-3;2024;533.0
2024-12-02;CUST-2177;large;PROD-303;product-segment-3;2024;779.14
2024-03-17;CUST-2633;large;PROD-136;product-segment-2;2024;732.27
2024-10-20;CUST-7311;large;PROD-888;product-segment-3;2024;541.14
2024-05-14;CUST-0417;large;PROD-414;product-segment-3;2024;828.47
2024-05-15;CUST-1182;medium;PROD-664;product-segment-3;2024;359.3
2024-09-23;CUST-0670;large;PROD-855;product-segment-3;2024;723.21
2024-05-23;CUST-0146;small;PROD-104;product-segment-1;2024;47.9
2024-10-11;CUST-0727;large;PROD-225;product-segment-1;2024;761.19
2024-05-12;CUST-9973;medium;PROD-266;product-segment-3;2024;239.83
2024-08-25;CUST-9457;small;PROD-787;product-segment-2;2024;198.19
2024-11-26;CUST-5771;large;PROD-602;product-segment-3;2024;586.95
2024-11-06;CUST-8865;large;PROD-630;product-segment-1;2024;586.01
2024-09-19;CUST-1059;medium;PROD-608;product-segment-2;2024;251.47
2024-06-23;CUST-4532;small;PROD-679;product-segment-3;2024;186.8
2024-07-03;CUST-4363;small;PROD-947;product-segment-2;2024;53.94
2024-05-11;CUST-0523;large;PROD-231;product-segment-2;2024;785.28
2024-04-15;CUST-4869;small;PROD-827;product-segment-2;2024;188.81
2024-12-13;CUST-7851;large;PROD-558;product-segment-2;2024;527.87
2024-06-09;CUST-8762;medium;PROD-312;product-segment-2;2024;247.11
2024-05-24;CUST-2304;large;PROD-759;product-segment-3;2024;895.98
2024-11-14;CUST-7689;small;PROD-205;product-segment-2;2024;22.05
2024-07-06;CUST-1495;large;PROD-444;product-segment-2;2024;591.91
2024-12-01;CUST-1631;large;PROD-306;product-segment-1;2024;845.22
2024-01-19;CUST-0668;large;PROD-229;product-segment-1;2024;841.0
2024-08-17;CUST-9080;medium;PROD-486;product-segment-1;2024;327.89
2024-05-02;CUST-0406;small;PROD-814;product-segment-3;2024;126.39
2024-03-12;CUST-7423;medium;PROD-191;product-segment-3;2024;461.06
2024-11-22;CUST-3238;large;PROD-848;product-segment-2;2024;654.73
2024-11-28;CUST-7520;medium;PROD-308;product-segment-3;2024;246.56
2024-10-16;CUST-1029;small;PROD-130;product-segment-2;2024;65.91
2024-01-14;CUST-0629;medium;PROD-265;product-segment-1;2024;424.7
2024-09-12;CUST-4401;large;PROD-634;product-segment-2;2024;727.39
2024-04-21;CUST-9993;small;PROD-190;product-segment-3;2024;141.96
2024-05-11;CUST-1452;medium;PROD-707;product-segment-2;2024;325.57
2024-01-09;CUST-0686;small;PROD-416;product-segment-3;2024;49.73
2024-10-03;CUST-4289;large;PROD-205;product-segment-1;2024;845.17
2024-04-26;CUST-2036;medium;PROD-868;product-segment-2;2024;332.33
2024-02-21;CUST-3548;small;PROD-811;product-segment-2;2024;47.36
2024-10-11;CUST-1505;large;PROD-600;product-segment-1;2024;662.78
2024-11-23;CUST-1871;large;PROD-970;product-segment-2;2024;526.08
2024-05-28;CUST-9678;medium;PROD-683;product-segment-3;2024;371.79
2024-02-07;CUST-4647;medium;PROD-123;product-segment-1;2024;390.97
2024-03-25;CUST-3393;large;PROD-861;product-segment-2;2024;553.19
2024-12-12;CUST-5594;medium;PROD-538;product-segment-1;2024;408.2
2024-03-13;CUST-4554;medium;PROD-220;product-segment-2;2024;365.1
2024-01-16;CUST-9535;medium;PROD-562;product-segment-1;2024;307.35
2024-04-11;CUST-1857;small;PROD-390;product-segment-2;2024;61.73
2024-01-09;CUST-5840;small;PROD-367;product-segment-2;2024;132.08
2024-02-20;CUST-2373;small;PROD-276;product-segment-3;2024;45.89
2024-10-16;CUST-0469;large;PROD-180;product-segment-1;2024;591.27
2024-04-14;CUST-0741;medium;PROD-375;product-segment-1;2024;323.96
2024-04-07;CUST-3433;large;PROD-981;product-segment-3;2024;593.6
2024-09-27;CUST-3892;small;PROD-709;product-segment-1;2024;113.26
2024-06-20;CUST-7385;large;PROD-730;product-segment-2;2024;946.35
2024-04-27;CUST-8778;medium;PROD-919;product-segment-2;2024;246.84
2024-12-02;CUST-4121;small;PROD-449;product-segment-1;2024;135.75
2024-04-17;CUST-9189;small;PROD-117;product-segment-1;2024;181.55
2024-12-06;CUST-4606;medium;PROD-505;product-segment-3;2024;440.95
2024-09-28;CUST-4455;small;PROD-286;product-segment-2;2024;26.93
2024-10-24;CUST-9248;small;PROD-911;product-segment-3;2024;15.5
2024-12-05;CUST-7352;large;PROD-805;product-segment-2;2024;934.03
2024-11-25;CUST-1397;small;PROD-335;product-segment-3;2024;36.43
2024-12-11;CUST-2648;small;PROD-203;product-segment-3;2024;185.15
2024-01-25;CUST-4473;small;PROD-867;product-segment-2;2024;81.87
2024-02-21;CUST-1338;large;PROD-143;product-segment-2;2024;559.61
2024-08-10;CUST-9094;small;PROD-169;product-segment-1;2024;154.78
2024-10-14;CUST-1671;large;PROD-276;product-segment-3;2024;818.49
2024-12-19;CUST-0730;small;PROD-305;product-segment-2;2024;157.77
2024-09-09;CUST-7879;large;PROD-667;product-segment-1;2024;587.44
2024-10-05;CUST-6189;medium;PROD-148;product-segment-1;2024;295.66
2024-01-02;CUST-6922;medium;PROD-225;product-segment-3;2024;332.59
2024-08-27;CUST-5622;small;PROD-364;product-segment-1;2024;144.59
2024-10-18;CUST-5357;medium;PROD-513;product-segment-1;2024;387.18
2024-04-16;CUST-1601;medium;PROD-838;product-segment-2;2024;279.9
